domain,product_type,product_name,label,certainty,url,specs_text,matched_patterns
danawa,TV,LG전자 QNED AI 65QNED70AEA (스탠드),genuine,high,https://prod.danawa.com/info/?pcode=98084183,상품 상세 스펙 상품 상세 정보 제공 제조회사 LG전자 (제조사 웹사이트 바로가기) 등록년월 2025년 08월 화면종류 QNED TV 화면크기 65인치(163cm) 디스플레이 QNED 해상도 4K UHD 주사율 60Hz 에너지효율 1등급 소비전력 165W 년형 2025년형 프로세서 알파7 4K AI Gen8 AI화질 AI장르맞춤화면 ○ 화질 4K업스케일링 ○ 장르맞춤화면 ○ 필름메이커모드 ○ HDR HDR10 ○ HLG ○ 색표현인증 컬러볼륨 100%이상 ○ DCI-P3 93%이상 ○ WCG ○ 게임 VRR(60Hz) ○ ALLM ○ HGIG ○ 게임모드 ○ 게임종류 지포스나우 ○ OS 웹OS 25 스마트 넷플릭스 ○ 유튜브 ○ 미러링 ○ AI스마트 AI음성인식 ○ AI스마트홈 ○ AI스마트도우미 ○ AI실시간번역 ○ 스피커 2.0채널 출력 20W AI사운드 AI공간인식사운드 ○ 사운드 블루투스오디오 ○ 사운드바동시출력 ○ HDMI/USB HDMI(전체) 3개 USB 1개 지원 HDMI2.0 ○ eARC ○ CEC ○ 네트워크 Wi-Fi ○ LAN ○ 블루투스 ○ 추가단자 옵티컬 ○ 부가 베사홀 300x200mm 크기(가로x세로x깊이) 1445x841(900)x68(255)mm 무게 16.8(17.0)kg 스탠드너비 1264mm LG TV 리모컨 일반 리모컨 KC인증 적합성평가인증 R-R-LGE-65QNED70AEA 인증번호 확인 안전확인인증 XU090496-24082 인증번호 확인,strong: AI processor; adaptive picture/sound features; claim=ai
danawa,TV,삼성전자 Mini LED KU50MH70AFXKR (스탠드),genuine,high,https://prod.danawa.com/info/?pcode=122627996,상품 상세 스펙 상품 상세 정보 제공 제조회사 삼성전자 (제조사 웹사이트 바로가기) 등록년월 2026년 04월 화면종류 미니LED TV 화면크기 50인치(125cm) 해상도 4K UHD 주사율 60Hz 에너지효율 1등급 소비전력 120W 년형 2026년형 프로세서 미니LED프로세서4K AI화질 AI밝기조절 ○ AI명암비강화 ○ AI장르맞춤화면 ○ 화질 4K업스케일링 ○ 장르맞춤화면 ○ 모션보간(MEMC) ○ 필름메이커모드 ○ HDR HDR10+ ○ 게임 ALLM ○ HGIG ○ OS 타이젠 스마트 넷플릭스 ○ 유튜브 ○ 미러링 ○ AI스마트 AI음성인식 ○ AI스마트홈 ○ AI스마트도우미 ○ AI에너지절약모드 ○ 스피커 2.0채널 출력 20W AI사운드 AI장르맞춤사운드 ○ AI공간인식사운드 ○ 사운드 사운드바동시출력 ○ HDMI/USB HDMI(전체) 3개 USB 1개 지원 HDMI2.0 ○ eARC ○ CEC ○ 네트워크 Wi-Fi ○ LAN ○ 블루투스 ○ KC인증 적합성평가인증 R-R-SEC-KU50MH70A 인증번호 확인 안전확인인증 XU090407-25318 인증번호 확인,strong: AI processor; adaptive picture/sound features; claim=ai
danawa,TV,LG전자 나노셀 AI 86NANO80AEA (스탠드),genuine,high,https://prod.danawa.com/info/?pcode=89864894,상품 상세 스펙 상품 상세 정보 제공 제조회사 LG전자 (제조사 웹사이트 바로가기) 등록년월 2025년 04월 화면종류 LED TV 화면크기 86인치(217cm) 디스플레이 나노셀 해상도 4K UHD 주사율 60Hz 에너지효율 효율등급 비대상 소비전력 320W 년형 2025년형 프로세서 알파7 4K AI Gen8 AI화질 AI밝기조절 ○ AI장르맞춤화면 ○ 화질 4K업스케일링 ○ 장르맞춤화면 ○ 필름메이커모드 ○ HDR HDR10 ○ HLG ○ 색표현인증 WCG ○ 게임 VRR(60Hz) ○ ALLM ○ HGIG ○ 게임모드 ○ 게임종류 지포스나우 ○ OS 웹OS 25 스마트 넷플릭스 ○ 유튜브 ○ 미러링 ○ AI스마트 AI음성인식 ○ AI스마트홈 ○ AI콘텐츠추천 ○ AI스마트도우미 ○ AI실시간번역 ○ AI에너지절약모드 ○ 스피커 2.0채널 출력 20W AI사운드 AI공간인식사운드 ○ 사운드 블루투스오디오 ○ 사운드바동시출력 ○ HDMI(전체) 3개 USB 2개 지원 HDMI2.0 ○ eARC ○ CEC ○ 네트워크 Wi-Fi ○ LAN ○ 블루투스 ○ 추가단자 옵티컬 ○ 부가 베사홀 600x400mm 크기(가로x세로x깊이) 1927x1104(1167)x60(362)mm 무게 45.2(45.9)kg 스탠드너비 1532mm LG TV 리모컨 일반 리모컨 KC인증 적합성평가인증 R-R-LGE-86NANO80AEA 인증번호 확인 안전확인인증 XU090496-22037 인증번호 확인,strong: AI processor; adaptive picture/sound features; claim=ai
danawa,TV,LG전자 43LB6500KNB (스탠드),genuine,high,https://prod.danawa.com/info/?pcode=123681540,상품 상세 스펙 상품 상세 정보 제공 제조회사 LG전자 (제조사 웹사이트 바로가기) 등록년월 2026년 06월 화면종류 LED TV 화면크기 43인치(107cm) 디스플레이 LED 해상도 FHD 주사율 60Hz 에너지효율 1등급 소비전력 -75W 년형 2026년형 프로세서 알파5 AI Gen9 HDR HDR10 ○ HLG ○ 톤매핑 ○ 게임 HGIG ○ 게임모드 ○ OS 웹OS 26 스마트 넷플릭스 ○ 유튜브 ○ 미러링 ○ AI스마트 AI음성인식 ○ AI스마트홈 ○ AI콘텐츠추천 ○ AI스마트도우미 ○ 스피커 2.0채널 출력 20W AI사운드 AI음성분리 ○ AI장르맞춤사운드 ○ AI공간인식사운드+ ○ HDMI/USB HDMI(전체) 2개 USB 1개 지원 eARC ○ CEC ○ 네트워크 Wi-Fi ○ LAN ○ 블루투스 ○ 부가 베사홀 200x200mm 크기(가로x세로x깊이) 955x561(604)x78(188)mm 무게 5.9(6.0)kg 스탠드너비 791mm LG TV 리모컨 일반 리모컨 KC인증 적합성평가인증 R-R-LGE-43LB6500KNB 인증번호 확인 안전확인인증 XU090496-26125 인증번호 확인,strong: AI processor; adaptive picture/sound features; claim=ai
danawa,TV,더함 치크 리얼 화이트 스마트 32인치 QLED 돌비 AI 구글5.0 (스탠드),genuine,high,https://prod.danawa.com/info/?pcode=94081361,상품 상세 스펙 상품 상세 정보 제공 제조회사 더함 치크 등록년월 2025년 07월 화면종류 QLED TV 화면크기 32인치(81cm) 디스플레이 QLED 해상도 FHD 패널 VA패널계열 디밍방식 로컬디밍+FALD 명암비 300만:1 밝기 400cd 서브픽셀 RGB 에너지효율 1등급 소비전력 45W 년형 2025년형 프로세서 MT9216 HDR HDR10 ○ HLG ○ RAM 1GB ROM 16GB 크로마샘플링 4:4:4 OS 구글5.0 스마트 넷플릭스 ○ 유튜브 ○ 미러링 ○ 구글TV ○ AI스마트 AI음성인식 ○ 스피커 2.0채널 출력 24W 사운드 dbx-tv ○ 블루투스오디오 ○ HDMI/USB HDMI(전체) 2개 USB 1개 지원 CEC ○ 네트워크 Wi-Fi ○ LAN ○ 블루투스 ○ 추가단자 옵티컬 ○ 헤드폰 ○ 부가 베사홀 200x200mm 크기(가로x세로x깊이) 718x422(468)x85(180)mm 무게 3.6(3.7)kg 스탠드너비 359mm KC인증 적합성평가인증 R-R-gce-LKA32QM9GP 인증번호 확인 안전확인인증 YU09121-25002 인증번호 확인,strong: AI processor; adaptive picture/sound features; claim=ai
danawa,TV,TCL 아이팔콘 75U65A Pro (벽결이),genuine,high,https://prod.danawa.com/info/?pcode=122619246,상품 상세 스펙 상품 상세 정보 제공 제조회사 TCL (제조사 웹사이트 바로가기) 등록년월 2026년 02월 화면종류 QLED TV 화면크기 75인치(189cm) 디스플레이 QLED 해상도 4K UHD 주사율 60Hz 명암비 6천:1 에너지효율 1등급 소비전력 220W 년형 2026년형 프로세서 AiPQ AI화질 AI밝기조절 ○ AI모션감지 ○ AI명암비강화 ○ AI장르맞춤화면 ○ 화질 4K업스케일링 ○ 장르맞춤화면 ○ 모션보간(MEMC) ○ HDR 돌비비전 ○ HDR10+ ○ HDR자동조절 ○ 시력보호기능 블루라이트차단 ○ 게임 HDMI2.1 ○ VRR(144Hz) ○ ALLM ○ 게임모드 ○ 스마트 넷플릭스 ○ 유튜브 ○ 미러링 ○ 구글TV ○ AI스마트 AI음성인식 ○ 스피커 2.0채널 출력 30W 사운드 돌비애트모스 ○ 블루투스오디오 ○ HDMI/USB HDMI(전체) 3개 USB 1개 지원 eARC ○ ARC ○ 네트워크 Wi-Fi ○ LAN ○ 블루투스 ○ 추가단자 옵티컬 ○ 부가 베사홀 300x300mm 크기(가로x세로x깊이) 1667x959(1027)x74(349)mm 무게 18(18.2)kg 스탠드너비 1290mm KC인증 적합성평가인증 R-R-TcL-75T6D 인증번호 확인 안전확인인증 XU090397-25115B 인증번호 확인,strong: AI processor; adaptive picture/sound features; claim=ai
danawa,TV,삼성전자 Mini LED KU65MH80AFXKR (스탠드),genuine,high,https://prod.danawa.com/info/?pcode=122628457,상품 상세 스펙 상품 상세 정보 제공 제조회사 삼성전자 (제조사 웹사이트 바로가기) 등록년월 2026년 04월 화면종류 미니LED TV 화면크기 65인치(163cm) 디스플레이 MiniLED 해상도 4K UHD 주사율 144Hz 디밍방식 슈프림미니LED디밍 에너지효율 1등급 소비전력 170W 년형 2026년형 프로세서 NQ4 AI Gen2 AI화질 AI밝기조절 ○ AI명암비강화 ○ AI장르맞춤화면 ○ 화질 4K업스케일링 ○ 장르맞춤화면 ○ 모션보간(MEMC) ○ 필름메이커모드 ○ HDR HDR10+ ○ HDR자동조절 ○ 게임 HDMI2.1 ○ VRR(144Hz) ○ ALLM ○ HGIG ○ FreeSync ○ 휴싱크 ○ 게임모드 ○ DLG 240Hz OS 타이젠 스마트 넷플릭스 ○ 유튜브 ○ 미러링 ○ 지그비/매터 ○ TV노래방 ○ 펫케어 ○ AI스마트 AI음성인식 ○ AI스마트홈 ○ AI콘텐츠추천 ○ AI스마트도우미 ○ AI실시간번역 ○ AI오토게임모드 ○ AI에너지절약모드 ○ AI축구모드 ○ 스피커 2.0채널 출력 20W AI사운드 AI음성분리 ○ AI장르맞춤사운드 ○ AI공간인식사운드+ ○ 사운드 사운드바동시출력 ○ HDMI/USB HDMI(전체) 3개 USB 1개 지원 HDMI2.0 ○ eARC ○ CEC ○ 네트워크 Wi-Fi ○ LAN ○ 블루투스 ○ 부가 베사홀 200x200mm 크기(가로x세로x깊이) 1444x831(882)x77(222)mm 무게 14.0(14.3)kg 스탠드너비 1005mm KC인증 적합성평가인증 R-R-SEC-KU65MH80A 인증번호 확인 안전확인인증 XU090407-25321 인증번호 확인,strong: AI processor; adaptive picture/sound features; claim=ai
danawa,TV,LG전자 QNED evo AI 85QNED92AGA (스탠드),genuine,high,https://prod.danawa.com/info/?pcode=98777207,상품 상세 스펙 상품 상세 정보 제공 제조회사 LG전자 (제조사 웹사이트 바로가기) 등록년월 2025년 08월 화면종류 미니LED TV 화면크기 85인치(214cm) 디스플레이 QNED 해상도 4K UHD 주사율 120Hz 디밍방식 로컬디밍+FALD 에너지효율 1등급 소비전력 430W 년형 2025년형 프로세서 알파8 AI Gen2 AI화질 AI모션감지 ○ AI장르맞춤화면 ○ 화질 4K업스케일링 ○ 장르맞춤화면 ○ 필름메이커모드 ○ HDR 돌비비전 ○ HDR10 ○ HLG ○ 톤매핑 ○ 색표현인증 컬러볼륨 100%이상 ○ DCI-P3 93%이상 ○ WCG ○ 게임 HDMI2.1 ○ VRR(144Hz) ○ ALLM ○ HGIG ○ FreeSync ○ 게임모드 ○ 게임종류 지포스나우 ○ 플레이스테이션 ○ 엑스박스시리즈 ○ PC게임 ○ OS 웹OS 25 스마트 넷플릭스 ○ 유튜브 ○ 미러링 ○ AI스마트 AI음성인식 ○ AI스마트홈 ○ AI스마트도우미 ○ AI실시간번역 ○ 스피커 2.2채널 출력 40W AI사운드 AI공간인식사운드 ○ 사운드 돌비애트모스 ○ 블루투스오디오 ○ 사운드바동시출력 ○ WiSA스피커 ○ HDMI(전체) 4개 USB 2개 지원 eARC ○ CEC ○ QMS ○ 네트워크 Wi-Fi ○ LAN ○ 블루투스 ○ 추가단자 옵티컬 ○ 부가 베사홀 600x400mm 크기(가로x세로x깊이) 1890x1081(1180)x60(450)mm 무게 34.0(35.2)kg 스탠드너비 1642mm LG TV 리모컨 AI 매직 리모컨 KC인증 적합성평가인증 R-R-LGE-85QNED92AKA 인증번호 확인 안전확인인증 XU090298-25042 인증번호 확인,strong: AI processor; adaptive picture/sound features; claim=ai
danawa,TV,LG전자 올레드 evo AI OLED77C6FNA (스탠드),genuine,high,https://prod.danawa.com/info/?pcode=122636647,상품 상세 스펙 상품 상세 정보 제공 제조회사 LG전자 (제조사 웹사이트 바로가기) 등록년월 2026년 03월 화면종류 OLED TV 화면크기 77인치(194cm) 디스플레이 W-OLED 해상도 4K UHD 주사율 120Hz 디밍방식 픽셀디밍 에너지효율 4등급 소비전력 520W 년형 2026년형 프로세서 알파11 4K AI Gen3 AI화질 AI밝기조절 ○ AI모션감지 ○ AI명암비강화 ○ AI장르맞춤화면 ○ 화질 4K업스케일링 ○ 장르맞춤화면 ○ 모션보간(MEMC) ○ 필름메이커모드 ○ HDR 돌비비전 ○ HDR10 ○ HDR자동조절 ○ HLG ○ 톤매핑 ○ 색표현인증 컬러볼륨 100%이상 ○ DCI-P3 93%이상 ○ WCG ○ 시력보호기능 블루라이트차단 ○ 게임 HDMI2.1 ○ VRR(165Hz) ○ ALLM ○ HGIG ○ G-Sync Compatible ○ FreeSync ○ 게임모드 ○ 게임종류 지포스나우 ○ 플레이스테이션 ○ 엑스박스시리즈 ○ PC게임 ○ OS 웹OS 26 스마트 넷플릭스 ○ 유튜브 ○ 미러링 ○ AI스마트 AI음성인식 ○ AI스마트홈 ○ AI콘텐츠추천 ○ AI스마트도우미 ○ 스피커 2.0채널 출력 20W AI사운드 AI음성분리 ○ AI장르맞춤사운드 ○ AI공간인식사운드+ ○ 사운드 돌비애트모스 ○ 블루투스오디오 ○ 사운드바동시출력 ○ WiSA스피커 ○ HDMI/USB HDMI(전체) 4개 USB 2개 지원 eARC ○ CEC ○ QMS ○ 네트워크 Wi-Fi ○ LAN ○ 블루투스 ○ 추가단자 옵티컬 ○ 부가 베사홀 300x200mm 크기(가로x세로x깊이) 1771x982(1035)x47(267)mm 무게 23.5(27.0)kg 스탠드너비 520mm LG TV 리모컨 AI 매직 리모컨 KC인증 적합성평가인증 R-R-LGE-OLED77C6SNA 인증번호 확인 안전확인인증 XU090496-25099 인증번호 확인,strong: AI processor; adaptive picture/sound features; claim=ai
danawa,TV,삼성전자 Crystal UHD KU75UH8000FXKR (스탠드),genuine,high,https://prod.danawa.com/info/?pcode=122641174,상품 상세 스펙 상품 상세 정보 제공 제조회사 삼성전자 (제조사 웹사이트 바로가기) 등록년월 2026년 04월 화면종류 LED TV 화면크기 75인치(189cm) 디스플레이 LED 해상도 4K UHD 주사율 60Hz 디밍방식 UHD디밍 에너지효율 1등급 소비전력 220W 년형 2026년형 프로세서 크리스탈4K AI화질 AI명암비강화 ○ AI장르맞춤화면 ○ 화질 4K업스케일링 ○ 장르맞춤화면 ○ 모션보간(MEMC) ○ 필름메이커모드 ○ HDR HDR10+ ○ 게임 VRR(60Hz) ○ ALLM ○ HGIG ○ 게임모드 ○ DLG 120Hz OS 타이젠 스마트 넷플릭스 ○ 유튜브 ○ 미러링 ○ 지그비/매터 ○ TV노래방 ○ AI스마트 AI음성인식 ○ AI스마트홈 ○ AI콘텐츠추천 ○ AI스마트도우미 ○ AI축구모드 ○ 스피커 2.0채널 출력 20W AI사운드 AI장르맞춤사운드 ○ 사운드 블루투스오디오 ○ 사운드바동시출력 ○ HDMI/USB HDMI(전체) 3개 USB 1개 지원 HDMI2.0 ○ eARC ○ CEC ○ 네트워크 Wi-Fi ○ LAN ○ 블루투스 ○ 부가 베사홀 400x300mm 크기(가로x세로x깊이) 1668x958(1008)x77(280)mm 무게 21.6(22.0)kg 스탠드너비 1250mm KC인증 적합성평가인증 R-R-SEC-KU75UH8000 인증번호 확인 안전확인인증 XU090407-25323 인증번호 확인,strong: AI processor; adaptive picture/sound features; claim=ai
danawa,TV,삼성전자 Micro RGB KMR85RH9GAFXKR (스탠드),genuine,high,https://prod.danawa.com/info/?pcode=122632046,상품 상세 스펙 상품 상세 정보 제공 제조회사 삼성전자 (제조사 웹사이트 바로가기) 등록년월 2026년 04월 화면종류 Micro RGB 화면크기 85인치(214cm) 디스플레이 Micro RGB 해상도 4K UHD 주사율 144Hz 디밍방식 울티메이트마이크로디밍 에너지효율 1등급 소비전력 340W 년형 2026년형 프로세서 Micro RGB AI AI화질 AI밝기조절 ○ AI명암비강화 ○ AI장르맞춤화면 ○ 화질 4K업스케일링 ○ 장르맞춤화면 ○ 모션보간(MEMC) ○ 필름메이커모드 ○ HDR HDR10+ ○ HDR자동조절 ○ 색표현인증 팬톤인증 ○ Micro RGB Precision Color 인증 ○ 시력보호기능 화면반사방지 ○ 게임 HDMI2.1 ○ VRR(144Hz) ○ ALLM ○ FreeSync ○ 휴싱크 ○ 게임모드 ○ DLG 240Hz OS 타이젠 스마트 넷플릭스 ○ 유튜브 ○ 미러링 ○ 지그비/매터 ○ TV노래방 ○ 펫케어 ○ AI스마트 AI음성인식 ○ AI스마트홈 ○ AI콘텐츠추천 ○ AI스마트도우미 ○ AI실시간번역 ○ AI오토게임모드 ○ AI에너지절약모드 ○ AI축구모드 ○ 스피커 2.0채널 출력 30W AI사운드 AI음성분리 ○ AI장르맞춤사운드 ○ AI공간인식사운드+ ○ 사운드 돌비애트모스 ○ 사운드바동시출력 ○ HDMI(전체) 4개 USB 2개 지원 HDMI2.0 ○ eARC ○ CEC ○ 네트워크 Wi-Fi ○ LAN ○ 블루투스 ○ 추가단자 옵티컬 ○ 부가 베사홀 600x400mm 크기(가로x세로x깊이) 1889x1083(1123)x53(369)mm 무게 34.0(34.7)kg 스탠드너비 1625mm KC인증 적합성평가인증 R-R-SEC-KMR85RH95 인증번호 확인 안전확인인증 XU090407-26375 인증번호 확인,strong: AI processor; adaptive picture/sound features; claim=ai
danawa,TV,삼성전자 Crystal UHD KU50UH8000FXKR (스탠드),genuine,high,https://prod.danawa.com/info/?pcode=122640948,상품 상세 스펙 상품 상세 정보 제공 제조회사 삼성전자 (제조사 웹사이트 바로가기) 등록년월 2026년 04월 화면종류 LED TV 화면크기 50인치(125cm) 디스플레이 LED 해상도 4K UHD 주사율 60Hz 디밍방식 UHD디밍 에너지효율 1등급 소비전력 120W 년형 2026년형 프로세서 크리스탈4K AI화질 AI명암비강화 ○ AI장르맞춤화면 ○ 화질 4K업스케일링 ○ 장르맞춤화면 ○ 모션보간(MEMC) ○ 필름메이커모드 ○ HDR HDR10+ ○ 게임 VRR(60Hz) ○ ALLM ○ HGIG ○ 게임모드 ○ OS 타이젠 스마트 넷플릭스 ○ 유튜브 ○ 미러링 ○ 지그비/매터 ○ TV노래방 ○ AI스마트 AI음성인식 ○ AI스마트홈 ○ AI콘텐츠추천 ○ AI스마트도우미 ○ AI축구모드 ○ 스피커 2.0채널 출력 20W AI사운드 AI장르맞춤사운드 ○ 사운드 블루투스오디오 ○ 사운드바동시출력 ○ HDMI/USB HDMI(전체) 3개 USB 1개 지원 HDMI2.0 ○ eARC ○ CEC ○ 네트워크 Wi-Fi ○ LAN ○ 블루투스 ○ 부가 베사홀 200x200mm 크기(가로x세로x깊이) 1111x644(695)x76(199)mm 무게 8.4(8.7)kg 스탠드너비 747mm KC인증 적합성평가인증 R-R-SEC-KU50UH8000 인증번호 확인 안전확인인증 XU090407-25318 인증번호 확인,strong: AI processor; adaptive picture/sound features; claim=ai
danawa,TV,삼성전자 네오QLED KQ85QNH80AFXKR (스탠드),genuine,high,https://prod.danawa.com/info/?pcode=122629189,상품 상세 스펙 상품 상세 정보 제공 제조회사 삼성전자 (제조사 웹사이트 바로가기) 등록년월 2026년 04월 화면종류 미니LED TV 화면크기 85인치(215cm) 디스플레이 네오QLED 해상도 4K UHD 주사율 144Hz 디밍방식 슈프림미니LED디밍 에너지효율 1등급 소비전력 370W 년형 2026년형 프로세서 NQ4 AI Gen2 AI화질 AI밝기조절 ○ AI명암비강화 ○ AI장르맞춤화면 ○ 화질 4K업스케일링 ○ 장르맞춤화면 ○ 모션보간(MEMC) ○ 필름메이커모드 ○ HDR HDR10+ ○ HDR자동조절 ○ 색표현인증 컬러볼륨 100%이상 ○ 팬톤인증 ○ 게임 HDMI2.1 ○ VRR(144Hz) ○ ALLM ○ HGIG ○ FreeSync ○ 휴싱크 ○ 게임모드 ○ DLG 240Hz OS 타이젠 스마트 넷플릭스 ○ 유튜브 ○ 미러링 ○ 지그비/매터 ○ TV노래방 ○ 펫케어 ○ AI스마트 AI음성인식 ○ AI스마트홈 ○ AI콘텐츠추천 ○ AI스마트도우미 ○ AI실시간번역 ○ AI오토게임모드 ○ AI에너지절약모드 ○ AI축구모드 ○ 스피커 2.0채널 출력 30W AI사운드 AI음성분리 ○ AI장르맞춤사운드 ○ AI공간인식사운드+ ○ 사운드 돌비애트모스 ○ 사운드바동시출력 ○ HDMI(전체) 4개 USB 2개 지원 HDMI2.0 ○ eARC ○ CEC ○ 네트워크 Wi-Fi ○ LAN ○ 블루투스 ○ 추가단자 옵티컬 ○ 부가 베사홀 600x400mm 크기(가로x세로x깊이) 1889x1083(1123)x53(369)mm 무게 32.1(32.8)kg 스탠드너비 1625mm KC인증 적합성평가인증 R-R-SEC-KQ85QNH80 인증번호 확인 안전확인인증 XU090407-26361 인증번호 확인,strong: AI processor; adaptive picture/sound features; claim=ai
